"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]"
414010,"CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE",,"Revenue",,,"No",,4140
414015,"RESTAURANTES",,"Revenue",,,"No",,4140
414020,"BARES Y CANTINAS",,"Revenue",,,"No",,4140
414095,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4140
414099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4140
4145,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",,"Revenue",,,"Yes",,41
414505,"SERVICIO DE TRANSPORTE POR CARRETERA",,"Revenue",,,"No",,4145
414510,"SERVICIO DE TRANSPORTE POR VIA FERREA",,"Revenue",,,"No",,4145
414515,"SERVICIO DE TRANSPORTE POR VIA ACUATICA",,"Revenue",,,"No",,4145
414520,"SERVICIO DE TRANSPORTE POR VIA AEREA",,"Revenue",,,"No",,4145
414525,"SERVICIO DE TRANSPORTE POR TUBERIAS",,"Revenue",,,"No",,4145
414530,"MANIPULACION DE CARGA",,"Revenue",,,"No",,4145
414535,"ALMACENAMIENTO Y DEPOSITO",,"Revenue",,,"No",,4145
414540,"SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE",,"Revenue",,,"No",,4145
414545,"AGENCIAS DE VIAJE",,"Revenue",,,"No",,4145
414550,"OTRAS AGENCIAS DE TRANSPORTE",,"Revenue",,,"No",,4145
414555,"SERVICIO POSTAL Y DE CORREO",,"Revenue",,,"No",,4145
414560,"SERVICIO TELEFONICO",,"Revenue",,,"No",,4145
414565,"SERVICIO DE TELEGRAFO",,"Revenue",,,"No",,4145
414570,"SERVICIO DE TRANSMISION DE DATOS",,"Revenue",,,"No",,4145
414575,"SERVICIO DE RADIO Y TELEVISION POR CABLE",,"Revenue",,,"No",,4145
414580,"TRANSMISION DE SONIDO E IMAGENES POR CONTRATO",,"Revenue",,,"No",,4145
414595,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4145
414599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4145
4150,"ACTIVIDAD FINANCIERA",,"Revenue",,,"Yes",,41
415005,"VENTA DE INVERSIONES",,"Revenue",,,"No",,4150
415010,"DIVIDENDOS DE SOCIEDADES ANONIMAS Y/O ASIMILADAS",,"Revenue",,,"No",,4150
415015,"PARTICIPACIONES DE SOCIEDADES LIMITADAS Y/O ASIMILADAS",,"Revenue",,,"No",,4150
415020,"INTERESES",,"Revenue",,,"No",,4150
415025,"REAJUSTE MONETARIO - UPAC",,"Revenue",,,"No",,4150
415030,"COMISIONES",,"Revenue",,,"No",,4150
415035,"OPERACIONES DE DESCUENTO",,"Revenue",,,"No",,4150
415040,"CUOTAS DE INSCRIPCION - CONSORCIOS",,"Revenue",,,"No",,4150
415045,"CUOTAS DE ADMINISTRACION - CONSORCIOS",,"Revenue",,,"No",,4150
415050,"REAJUSTE DEL SISTEMA - CONSORCIOS",,"Revenue",,,"No",,4150
415055,"ELIMINACION DE SUSCRIPTORES - CONSORCIOS",,"Revenue",,,"No",,4150
415060,"CUOTAS DE INGRESO O RETIRO - SOCIEDAD ADMINISTRADORA",,"Revenue",,,"No",,4150
415065,"SERVICIOS A COMISIONISTAS",,"Revenue",,,"No",,4150
415070,"INSCRIPCIONES Y CUOTAS",,"Revenue",,,"No",,4150
415075,"RECUPERACION DE GARANTIAS",,"Revenue",,,"No",,4150
415095,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4150
415099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4150
4155,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",,"Revenue",,,"Yes",,41
415505,"ARRENDAMIENTOS DE BIENES INMUEBLES",,"Revenue",,,"No",,4155
415510,"INMOBILIARIAS POR RETRIBUCION O CONTRATA",,"Revenue",,,"No",,4155
415515,"ALQUILER EQUIPO DE TRANSPORTE",,"Revenue",,,"No",,4155
415520,"ALQUILER MAQUINARIA Y EQUIPO",,"Revenue",,,"No",,4155
415525,"ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS",,"Revenue",,,"No",,4155
415530,"CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA",,"Revenue",,,"No",,4155
415535,"PROCESAMIENTO DE DATOS",,"Revenue",,,"No",,4155
415540,"MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA",,"Revenue",,,"No",,4155
415545,"INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO",,"Revenue",,,"No",,4155
415550,"ACTIVIDADES EMPRESARIALES DE CONSULTORIA",,"Revenue",,,"No",,4155
415555,"PUBLICIDAD",,"Revenue",,,"No",,4155
415560,"DOTACION DE PERSONAL",,"Revenue",,,"No",,4155
415565,"INVESTIGACION Y SEGURIDAD",,"Revenue",,,"No",,4155
415570,"LIMPIEZA DE INMUEBLES",,"Revenue",,,"No",,4155
415575,"FOTOGRAFIA",,"Revenue",,,"No",,4155
415580,"ENVASE Y EMPAQUE",,"Revenue",,,"No",,4155
415585,"FOTOCOPIADO",,"Revenue",,,"No",,4155
415590,"MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO",,"Revenue",,,"No",,4155
415595,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4155
415599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4155
4160,"ENSE�ANZA",,"Revenue",,,"Yes",,41
416005,"ACTIVIDADES RELACIONADAS CON LA EDUCACION",,"Revenue",,,"No",,4160
416095,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4160
416099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4160
4165,"SERVICIOS SOCIALES Y DE SALUD",,"Revenue",,,"Yes",,41
416505,"SERVICIO HOSPITALARIO",,"Revenue",,,"No",,4165
416510,"SERVICIO MEDICO",,"Revenue",,,"No",,4165
416515,"SERVICIO ODONTOLOGICO",,"Revenue",,,"No",,4165
416520,"SERVICIO DE LABORATORIO",,"Revenue",,,"No",,4165
416525,"ACTIVIDADES VETERINARIAS",,"Revenue",,,"No",,4165
416530,"ACTIVIDADES DE SERVICIOS SOCIALES",,"Revenue",,,"No",,4165
416595,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4165
416599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4165
4170,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",,"Revenue",,,"Yes",,41
417005,"ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES",,"Revenue",,,"No",,4170
417010,"ACTIVIDADES DE ASOCIACION",,"Revenue",,,"No",,4170
417015,"PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS",,"Revenue",,,"No",,4170
417020,"EXHIBICION DE FILMES Y VIDEOCINTAS",,"Revenue",,,"No",,4170
417025,"ACTIVIDAD DE RADIO Y TELEVISION",,"Revenue",,,"No",,4170
417030,"ACTIVIDAD TEATRAL, MUSICAL Y ARTISTICA",,"Revenue",,,"No",,4170
417035,"GRABACION Y PRODUCCION DE DISCOS",,"Revenue",,,"No",,4170
417040,"ENTRETENIMIENTO Y ESPARCIMIENTO",,"Revenue",,,"No",,4170
417045,"AGENCIAS DE NOTICIAS",,"Revenue",,,"No",,4170
417050,"LAVANDERIAS Y SIMILARES",,"Revenue",,,"No",,4170
417055,"PELUQUERIAS Y SIMILARES",,"Revenue",,,"No",,4170
417060,"SERVICIOS FUNERARIOS",,"Revenue",,,"No",,4170
417065,"ZONAS FRANCAS",,"Revenue",,,"No",,4170
417095,"ACTIVIDADES CONEXAS",,"Revenue",,,"No",,4170
417099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4170
4175,"DEVOLUCIONES, REBAJAS Y DESCUENTOS EN VENTAS (DB)",,"Revenue",,,"Yes",,41
417501,"417501 a 417598",,"Revenue",,,"No",,4175
417554,"DEVOLUCIONES EN VENTAS (DB)",,"Revenue",,,"No",,4175
417599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4175
42,"NO OPERACIONALES",,"Revenue",,,"Yes",,4
4205,"OTRAS VENTAS",,"Revenue",,,"Yes",,42
420505,"MATERIA PRIMA",,"Revenue",,,"No",,4205
420510,"MATERIAL DE DESECHO",,"Revenue",,,"No",,4205
420515,"MATERIALES VARIOS",,"Revenue",,,"No",,4205
420520,"PRODUCTOS DE DIVERSIFICACION",,"Revenue",,,"No",,4205
420525,"EXCEDENTES DE EXPORTACION",,"Revenue",,,"No",,4205
420530,"ENVASES Y EMPAQUES",,"Revenue",,,"No",,4205
420535,"PRODUCTOS AGRICOLAS",,"Revenue",,,"No",,4205
420540,"DE PROPAGANDA",,"Revenue",,,"No",,4205
420545,"PRODUCTOS EN REMATE",,"Revenue",,,"No",,4205
420550,"COMBUSTIBLES Y LUBRICANTES",,"Revenue",,,"No",,4205
420599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4205
4210,"FINANCIEROS",,"Revenue",,,"Yes",,42
421005,"INTERESES",,"Revenue",,,"Yes",,4210
42100505,"INTERESES CORRIENTES",,"Revenue",,,"No",,421005
42100510,"INTERESES POR MORA",,"Revenue",,,"No",,421005
42100515,"INTERESES CUENTA AHORRO",,"Revenue",,,"No",,421005
42100590,"DEFAULT INGRESOS POR INTERESES FINANCIEROS",,"Revenue",,,"No","B_INTERESTREV_ACCT",421005
421010,"REAJUSTE MONETARIO - UPAC",,"Revenue",,,"No",,4210
421015,"DESCUENTOS AMORTIZADOS",,"Revenue",,,"No",,4210
421020,"DIFERENCIA EN CAMBIO",,"Revenue",,,"Yes",,4210
42102090,"DEFAULT GANANCIAS BANCARIAS EN CAMBIO",,"Revenue",,,"No","B_REVALUATIONGAIN_ACCT",421020
42102091,"DEFAULT DIFERENCIA CAMBIARIA CC/CP A TASA ACTUAL",,"Revenue",,,"No","UNREALIZEDGAIN_ACCT",421020
42102092,"DEFAULT DIFERENCIA CAMBIARIA A FAVOR ENTRE FACT/PAGOS",,"Revenue",,,"No","REALIZEDGAIN_ACCT",421020
421025,"FINANCIACION VEHICULOS",,"Revenue",,,"No",,4210
421030,"FINANCIACION SISTEMAS DE VIAJES",,"Revenue",,,"No",,4210
421035,"ACEPTACIONES BANCARIAS",,"Revenue",,,"No",,4210
421040,"DESCUENTOS COMERCIALES CONDICIONADOS",,"Revenue",,,"Yes",,4210
42104090,"DEFAULT DESC. COMERCIAL CONCEDIDOS (CORRIGE INGRESOS POR PDCTOS)",,"Revenue",,,"No","P_TRADEDISCOUNTGRANT_ACCT",421040
42104091,"DEFAULT OTROS(DESCUENTOS PRONTO PAGO)",,"Revenue",,,"No","PAYDISCOUNT_EXP_ACCT",421040
421045,"DESCUENTOS BANCARIOS",,"Revenue",,,"No",,4210
421050,"COMISIONES CHEQUES DE OTRAS PLAZAS",,"Revenue",,,"No",,4210
421055,"MULTAS Y RECARGOS",,"Revenue",,,"No",,4210
421060,"SANCIONES CHEQUES DEVUELTOS",,"Revenue",,,"No",,4210
421095,"OTROS",,"Revenue",,,"No",,4210
421099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4210
4215,"DIVIDENDOS Y PARTICIPACIONES",,"Revenue",,,"Yes",,42
421505,"DE SOCIEDADES ANONIMAS Y/O ASIMILADAS",,"Revenue",,,"No",,4215
421510,"DE SOCIEDADES LIMITADAS Y/O ASIMILADAS",,"Revenue",,,"No",,4215
421599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4215
4220,"ARRENDAMIENTOS",,"Revenue",,,"Yes",,42
422005,"TERRENOS",,"Revenue",,,"No",,4220
422010,"CONSTRUCCIONES Y EDIFICIOS",,"Revenue",,,"No",,4220
422015,"MAQUINARIA Y EQUIPO",,"Revenue",,,"No",,4220
422020,"EQUIPO DE OFICINA",,"Revenue",,,"No",,4220
422025,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Revenue",,,"No",,4220
422030,"EQUIPO MEDICO - CIENTIFICO",,"Revenue",,,"No",,4220
422035,"EQUIPO DE HOTELES Y RESTAURANTES",,"Revenue",,,"No",,4220
422040,"FLOTA Y EQUIPO DE TRANSPORTE",,"Revenue",,,"No",,4220
422045,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Revenue",,,"No",,4220
422050,"FLOTA Y EQUIPO AEREO",,"Revenue",,,"No",,4220
422055,"FLOTA Y EQUIPO FERREO",,"Revenue",,,"No",,4220
422060,"ACUEDUCTOS PLANTAS Y REDES",,"Revenue",,,"No",,4220
422062,"ENVASES Y EMPAQUES",,"Revenue",,,"No",,4220
422065,"PLANTACIONES AGRICOLAS Y FORESTALES",,"Revenue",,,"No",,4220
422070,"AERODROMOS",,"Revenue",,,"No",,4220
422075,"SEMOVIENTES",,"Revenue",,,"No",,4220
422099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4220
4225,"COMISIONES",,"Revenue",,,"Yes",,42
422505,"SOBRE INVERSIONES",,"Revenue",,,"No",,4225
422510,"DE CONCESIONARIOS",,"Revenue",,,"No",,4225
422515,"DE ACTIVIDADES FINANCIERAS",,"Revenue",,,"No",,4225
422520,"POR VENTA DE SERVICIOS DE TALLER",,"Revenue",,,"No",,4225
422525,"POR VENTA DE SEGUROS",,"Revenue",,,"No",,4225
422530,"POR INGRESOS PARA TERCEROS",,"Revenue",,,"No",,4225
422535,"POR DISTRIBUCION DE PELICULAS",,"Revenue",,,"No",,4225
422540,"DERECHOS DE AUTOR",,"Revenue",,,"No",,4225
422545,"DERECHOS DE PROGRAMACION",,"Revenue",,,"No",,4225
422599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4225
4230,"HONORARIOS",,"Revenue",,,"Yes",,42
423005,"ASESORIAS",,"Revenue",,,"No",,4230
423010,"ASISTENCIA TECNICA",,"Revenue",,,"No",,4230
423015,"ADMINISTRACION DE VINCULADAS",,"Revenue",,,"No",,4230
423099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4230
4235,"SERVICIOS",,"Revenue",,,"Yes",,42
423505,"DE BASCULA",,"Revenue",,,"No",,4235
423510,"DE TRANSPORTE",,"Revenue",,,"No",,4235
423515,"DE PRENSA",,"Revenue",,,"No",,4235
423520,"ADMINISTRATIVOS",,"Revenue",,,"No",,4235
423525,"TECNICOS",,"Revenue",,,"No",,4235
423530,"DE COMPUTACION",,"Revenue",,,"No",,4235
423535,"DE TELEFAX",,"Revenue",,,"No",,4235
423540,"TALLER DE VEHICULOS",,"Revenue",,,"No",,4235
423545,"DE RECEPCION DE AERONAVES",,"Revenue",,,"No",,4235
423550,"DE TRANSPORTE PROGRAMA GAS NATURAL",,"Revenue",,,"No",,4235
423555,"POR CONTRATOS",,"Revenue",,,"No",,4235
423560,"DE TRILLLA",,"Revenue",,,"No",,4235
423565,"DE MANTENIMIENTO",,"Revenue",,,"No",,4235
423570,"AL PERSONAL",,"Revenue",,,"No",,4235
423575,"DE CASINO",,"Revenue",,,"No",,4235
423580,"FLETES",,"Revenue",,,"No",,4235
423585,"ENTRE COMPA�IAS",,"Revenue",,,"No",,4235
423595,"OTROS",,"Revenue",,,"No",,4235
423599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4235
4240,"UTILIDAD EN VENTA DE INVERSIONES",,"Revenue",,,"Yes",,42
424005,"ACCIONES",,"Revenue",,,"No",,4240
424010,"CUOTAS O PARTES DE INTERES SOCIAL",,"Revenue",,,"No",,4240
424015,"BONOS",,"Revenue",,,"No",,4240
424020,"CEDULAS",,"Revenue",,,"No",,4240
424025,"CERTIFICADOS",,"Revenue",,,"No",,4240
424030,"PAPELES COMERCIALES",,"Revenue",,,"No",,4240
424035,"TITULOS",,"Revenue",,,"No",,4240
424045,"DERECHOS FIDUCIARIOS",,"Revenue",,,"No",,4240
424050,"OBLIGATORIAS",,"Revenue",,,"No",,4240
424095,"OTRAS",,"Revenue",,,"No",,4240
424099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4240
4245,"UTILIDAD EN VENTA DE PROPIEDADES PLANTA Y EQUIPO",,"Revenue",,,"Yes",,42
424504,"TERRENOS",,"Revenue",,,"No",,4245
424506,"MATERIALES INDUSTRIA PETROLERA",,"Revenue",,,"No",,4245
424508,"CONSTRUCCIONES EN CURSO",,"Revenue",,,"No",,4245
424512,"MAQUINARIA EN MONTAJE",,"Revenue",,,"No",,4245
424516,"CONSTRUCCIONES Y EDIFICACIONES",,"Revenue",,,"No",,4245
424520,"MAQUINARIA Y EQUIPO",,"Revenue",,,"No",,4245
424524,"EQUIPO DE OFICINA",,"Revenue",,,"No",,4245
424528,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Revenue",,,"No",,4245
424532,"EQUIPO MEDICO - CIENTIFICO",,"Revenue",,,"No",,4245
424536,"EQUIPO DE HOTELES Y RESTAURANTES",,"Revenue",,,"No",,4245
424540,"FLOTA Y EQUIPO DE TRANSPORTE",,"Revenue",,,"No",,4245
424544,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Revenue",,,"No",,4245
424548,"FLOTA Y EQUIPO AEREO",,"Revenue",,,"No",,4245
424552,"FLOTA Y EQUIPO FERREO",,"Revenue",,,"No",,4245
424556,"ACUEDUCTOS PLANTAS Y REDES",,"Revenue",,,"No",,4245
424560,"ARMAMENTO DE VIGILANCIA",,"Revenue",,,"No",,4245
424562,"ENVASES Y EMPAQUES",,"Revenue",,,"No",,4245
424564,"PLANTACIONES AGRICOLAS Y FORESTALES",,"Revenue",,,"No",,4245
424568,"VIAS DE COMUNICACION",,"Revenue",,,"No",,4245
424572,"MINAS Y CANTERAS",,"Revenue",,,"No",,4245
424580,"POZOS ARTESIANOS",,"Revenue",,,"No",,4245
424584,"YACIMIENTOS",,"Revenue",,,"No",,4245
424588,"SEMOVIENTES",,"Revenue",,,"No",,4245
424599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4245
4248,"UTILIDAD EN VENTA DE OTROS BIENES",,"Revenue",,,"Yes",,42
424805,"INTANGIBLES",,"Revenue",,,"No",,4248
424810,"OTROS ACTIVOS",,"Revenue",,,"No",,4248
424899,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4248
4250,"RECUPERACIONES",,"Revenue",,,"Yes",,42
425005,"DEUDAS MALAS",,"Revenue",,,"No",,4250
425010,"SEGUROS",,"Revenue",,,"No",,4250
425015,"RECLAMOS",,"Revenue",,,"No",,4250
425020,"REINTEGRO POR PERSONAL EN COMISION",,"Revenue",,,"No",,4250
425025,"REINTEGRO GARANTIAS",,"Revenue",,,"No",,4250
425030,"DESCUENTOS CONCEDIDOS",,"Revenue",,,"No",,4250
425035,"REINTEGRO PROVISIONES",,"Revenue",,,"No",,4250
425040,"GASTOS BANCARIOS",,"Revenue",,,"No","B_SETTLEMENTGAIN_ACCT",4250
425045,"DE DEPRECIACION",,"Revenue",,,"No",,4250
425050,"REINTEGRO DE OTROS COSTOS Y GASTOS",,"Revenue",,,"No",,4250
425099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4250
4255,"INDEMNIZACIONES",,"Revenue",,,"Yes",,42
425505,"POR SINIESTRO",,"Revenue",,,"No",,4255
425510,"POR SUMINISTROS",,"Revenue",,,"No",,4255
425515,"LUCRO CESANTE COMPA�IAS DE SEGUROS",,"Revenue",,,"No",,4255
425520,"DA�O EMERGENTE COMPA�IAS DE SEGUROS",,"Revenue",,,"No",,4255
425525,"POR PERDIDA DE MERCANCIA",,"Revenue",,,"No",,4255
425530,"POR INCUMPLIMIENTO DE CONTRATOS",,"Revenue",,,"No",,4255
425535,"DE TERCEROS",,"Revenue",,,"No",,4255
425540,"POR INCAPACIDADES I.S.S.",,"Revenue",,,"No",,4255
425595,"OTRAS",,"Revenue",,,"No",,4255
425599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4255
4260,"PARTICIPACIONES EN CONCESIONES",,"Revenue",,,"Yes",,42
426001,"426001 a 426098",,"Revenue",,,"No",,4260
426099,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4260
4265,"INGRESOS DE EJERCICIOS ANTERIORES",,"Revenue",,,"Yes",,42
426501,"426501 a 426598",,"Revenue",,,"No",,4265
426599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4265
4275,"DEVOLUCIONES, REBAJAS Y DESCUENTOS EN OTRAS VENTAS (DB)",,"Revenue",,,"Yes",,42
427501,"427501 a 427598",,"Revenue",,,"No",,4275
427599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4275
4295,"DIVERSOS",,"Revenue",,,"Yes",,42
429503,"CERT",,"Revenue",,,"No",,4295
429505,"APROVECHAMIENTOS",,"Revenue",,,"No",,4295
429507,"AUXILIOS",,"Revenue",,,"No",,4295
429509,"DONACIONES",,"Revenue",,,"No",,4295
429511,"INGRESOS POR INVESTIGACION Y DESARROLLO",,"Revenue",,,"No",,4295
429513,"POR TRABAJOS EJECUTADOS",,"Revenue",,,"No","NOTINVOICEDREVENUE_ACCT",4295
429515,"REGALIAS",,"Revenue",,,"No",,4295
429517,"DERIVADOS DE LAS EXPORTACIONES",,"Revenue",,,"No",,4295
429519,"OTROS INGRESOS DE EXPLOTACION",,"Revenue",,,"No",,4295
429521,"DE LA ACTIVIDAD GANADERA",,"Revenue",,,"No",,4295
429525,"DERECHOS Y LICITACIONES",,"Revenue",,,"No",,4295
429530,"INGRESOS POR ELEMENTOS PERDIDOS",,"Revenue",,,"No",,4295
429533,"MULTAS Y RECARGOS",,"Revenue",,,"No",,4295
429535,"PREAVISOS DESCONTADOS",,"Revenue",,,"No",,4295
429537,"RECLAMOS",,"Revenue",,,"No",,4295
429540,"RECOBRO DE DA�OS",,"Revenue",,,"No",,4295
429543,"PREMIOS",,"Revenue",,,"No",,4295
429545,"BONIFICACIONES",,"Revenue",,,"No",,4295
429547,"PRODUCTOS DESCONTADOS",,"Revenue",,,"No","UNEARNEDREVENUE_ACCT",4295
429549,"RECONOCIMIENTOS I.S.S.",,"Revenue",,,"No",,4295
429551,"EXCEDENTES",,"Revenue",,,"No","CH_REVENUE_ACCT",4295
429553,"SOBRANTES DE CAJA MENOR",,"Revenue",,,"No","CB_RECEIPT_ACCT",4295
429555,"SOBRANTES EN LIQUIDACION FLETES",,"Revenue",,,"No",,4295
429557,"SUBSIDIOS ESTATALES",,"Revenue",,,"No",,4295
429559,"CAPACITACION DISTRIBUIDORES",,"Revenue",,,"No",,4295
429561,"DE ESCRITURACION",,"Revenue",,,"No",,4295
429563,"REGISTRO PROMESAS DE VENTA",,"Revenue",,,"No",,4295
429567,"UTILES, PAPELERIA Y FOTOCOPIAS",,"Revenue",,,"No",,4295
429571,"RESULTADOS MATRICULAS Y TRASPASOS",,"Revenue",,,"No",,4295
429573,"DECORACIONES",,"Revenue",,,"No",,4295
429575,"MANEJO DE CARGA",,"Revenue",,,"No",,4295
429579,"HISTORIA CLINICA",,"Revenue",,,"No",,4295
429581,"AJUSTE AL PESO",,"Revenue",,,"No",,4295
429583,"LLAMADAS TELEFONICAS",,"Revenue",,,"No",,4295
429599,"AJUSTES POR INFLACION",,"Revenue",,,"No",,4295
47,"AJUSTES POR INFLACION",,"Revenue",,,"Yes",,4
4705,"CORRECCION MONETARIA",,"Revenue",,,"Yes",,47
470505,"INVERSIONES (CR)",,"Revenue",,,"No",,4705
470510,"INVENTARIOS (CR)",,"Revenue",,,"No",,4705
470515,"PROPIEDADES, PLANTA Y EQUIPO (CR)",,"Revenue",,,"No",,4705
470520,"INTANGIBLES (CR)",,"Revenue",,,"No",,4705
470525,"ACTIVOS DIFERIDOS",,"Revenue",,,"No",,4705
470530,"OTROS ACTIVOS (CR)",,"Revenue",,,"No",,4705
470535,"PASIVOS SUJETOS DE AJUSTE",,"Revenue",,,"No",,4705
470540,"PATRIMONIO",,"Revenue",,,"No",,4705
470545,"DEPRECIACION ACUMULADA (DB)",,"Revenue",,,"No",,4705
470550,"DEPRECIACION DIFERIDA (CR)",,"Revenue",,,"No",,4705
470555,"AGOTAMIENTO ACUMULADO (DB)",,"Revenue",,,"No",,4705
470560,"AMORTIZACION ACUMULADA (DB)",,"Revenue",,,"No",,4705
470565,"INGRESOS OPERACIONALES (DB)",,"Revenue",,,"No",,4705
470570,"INGRESOS NO OPERACIONALES (DB)",,"Revenue",,,"No",,4705
470575,"GASTOS OPERACIONALES DE ADMINISTRACION (CR)",,"Revenue",,,"No",,4705
470580,"GASTOS OPERACIONALES DE VENTAS (CR)",,"Revenue",,,"No",,4705
470585,"GASTOS NO OPERACIONALES (CR)",,"Revenue",,,"No",,4705
470590,"COMPRAS (CR)",,"Revenue",,,"No",,4705
470592,"COSTO DE VENTAS (CR)",,"Revenue",,,"No",,4705
470594,"COSTOS DE PRODUCCION O DE OPERACION (DB)",,"Revenue",,,"No",,4705
5,"GASTOS",,"Expense",,,"Yes",,
51,"OPERACIONALES DE ADMINISTRACION",,"Expense",,,"Yes",,5
5105,"GASTOS DE PERSONAL",,"Expense",,,"Yes",,51
510503,"SALARIO INTEGRAL",,"Expense",,,"No",,5105
510506,"SUELDOS",,"Expense",,,"No",,5105
510512,"JORNALES",,"Expense",,,"No",,5105
510515,"HORAS EXTRAS Y RECARGOS",,"Expense",,,"No",,5105
510518,"COMISIONES",,"Expense",,,"No",,5105
510521,"VIATICOS",,"Expense",,,"No",,5105
510524,"INCAPACIDADES",,"Expense",,,"No",,5105
510527,"AUXILIO DE TRANSPORTE",,"Expense",,,"No",,5105
510530,"CESANTIAS",,"Expense",,,"No",,5105
510533,"INTERESES SOBRE CESANTIAS",,"Expense",,,"No",,5105
510536,"PRIMA DE SERVICIOS",,"Expense",,,"No",,5105
510539,"VACACIONES",,"Expense",,,"No",,5105
510542,"PRIMAS EXTRALEGALES",,"Expense",,,"No",,5105
510545,"AUXILIOS",,"Expense",,,"No",,5105
510548,"BONIFICACIONES",,"Expense",,,"No",,5105
510551,"DOTACION Y SUMINISTRO A TRABAJADORES",,"Expense",,,"No",,5105
510554,"SEGUROS",,"Expense",,,"No",,5105
510557,"CUOTAS PARTES PENSIONES DE JUBILACION",,"Expense",,,"No",,5105
510558,"AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION",,"Expense",,,"No",,5105
510559,"PENSIONES DE JUBILACION",,"Expense",,,"No",,5105
510560,"INDEMNIZACIONES LABORALES",,"Expense",,,"No",,5105
510563,"CAPACITACION AL PERSONAL",,"Expense",,,"No",,5105
510566,"GASTOS DEPORTIVOS Y DE RECREACION",,"Expense",,,"No",,5105
510569,"APORTES AL I.S.S",,"Expense",,,"No",,5105
510572,"APORTES CAJAS DE COMPENSACION FAMILIAR",,"Expense",,,"No",,5105
510575,"APORTES I.C.B.F.",,"Expense",,,"No",,5105
510578,"SENA",,"Expense",,,"No",,5105
510581,"APORTES SINDICALES",,"Expense",,,"No",,5105
510584,"GASTOS MEDICOS Y DROGAS",,"Expense",,,"No",,5105
510595,"OTROS",,"Expense",,,"No","E_EXPENSE_ACCT",5105
510599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5105
5110,"HONORARIOS",,"Expense",,,"Yes",,51
511005,"JUNTA DIRECTIVA",,"Expense",,,"No",,5110
511010,"REVISOR�A FISCAL",,"Expense",,,"No",,5110
511015,"AUDITORIA EXTERNA",,"Expense",,,"No",,5110
511020,"AVALUOS",,"Expense",,,"No",,5110
511025,"ASESORIA JURIDICA",,"Expense",,,"No",,5110
511030,"ASESORIA FINANCIERA",,"Expense",,,"No",,5110
511035,"ASESORIA TECNICA",,"Expense",,,"Yes",,5110
51103501,"ASESORIA SOTWARE",,"Expense",,,"No",,511035
511095,"OTROS",,"Expense",,,"Yes",,5110
51109501,"HONORARIOS ASESORIA CONTABLE",,"Expense",,,"No",,511095
